Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:08:22:0e:a6:fb,5866-BAA8-6AE0,2020-12-22 20:42:36,2020-12-22 21:04:06,1290
00:08:22:b6:6c:21,210235A1GQC156001689,2020-12-22 20:04:18,2020-12-22 20:14:05,587
00:1e:64:ef:1f:c8,70F9-6DB8-5140,2020-12-22 20:43:03,2020-12-22 21:04:06,1263
00:21:5c:ba:7e:bc,70BA-EFCD-4140,2020-12-22 20:14:22,2020-12-22 21:04:06,2984
00:24:d6:f7:a8:e6,5866-BAA9-5380,2020-12-22 20:14:22,2020-12-22 21:04:06,2984
00:27:15:20:f3:68,703D-157A-15E0,2020-12-22 20:14:22,2020-12-22 21:04:06,2984
00:27:15:54:87:2d,219801A14D816AE02278,2020-12-22 20:04:18,2020-12-22 21:04:06,3588
00:27:15:87:37:1c,70F9-6DB8-5260,2020-12-22 20:43:03,2020-12-22 21:04:06,1263
00:28:f8:3a:f4:da,70F9-6DB8-5140,2020-12-22 20:43:03,2020-12-22 21:04:06,1263
00:28:f8:52:ee:b4,70BA-EFCD-4020,2020-12-22 20:14:22,2020-12-22 21:04:06,2984
00:28:f8:ba:af:22,219801A14D816AE06416,2020-12-22 20:04:18,2020-12-22 21:04:06,3588
00:28:f8:bc:18:26,70BA-EFCF-F0A0,2020-12-22 20:43:03,2020-12-22 21:04:06,1263
00:28:f8:f3:d5:fe,219801A0WA9175Q12131,2020-12-22 20:04:18,2020-12-22 21:04:06,3588
00:2b:8f:30:73:55,600B-03E1-2C60,2020-12-22 20:43:02,2020-12-22 21:04:06,1264
00:42:38:ac:dc:cb,70BA-EFCF-AAE0,2020-12-22 20:42:36,2020-12-22 21:04:06,1290
00:42:38:cc:35:ad,7425-8A50-1180,2020-12-22 20:43:02,2020-12-22 21:04:06,1264
00:45:e2:05:4b:53,70BA-EFCD-4530,2020-12-22 20:14:22,2020-12-22 21:04:06,2984
00:45:e2:1d:76:35,70BA-EFCC-0820,2020-12-22 20:43:03,2020-12-22 21:04:06,1263
00:5a:13:0b:22:cf,7425-8A50-38A0,2020-12-22 20:43:02,2020-12-22 21:04:06,1264
